trust_code,trust_name,available_beds,occupied_beds,ae_attendances,ae_within_4h,emergency_admissions,rtt_total_waiting,rtt_over_18_weeks,provider_type_source,backlog_maintenance_cost,floor_area_m2,provider_group,provider_type_inference_source,is_acute_general,flag_specialist,flag_mental_health,flag_community,flag_ambulance,flag_non_acute,bed_occupancy_pressure,ae_delay_burden,emergency_admissions_intensity,waiting_list_burden,estates_burden,resource_capacity_strain,raw_components_available,primary_acute_eligible,rvpi_standardisation_sample,bed_occupancy_pressure_z,bed_occupancy_pressure_pct,ae_delay_burden_z,ae_delay_burden_pct,emergency_admissions_intensity_z,emergency_admissions_intensity_pct,waiting_list_burden_z,waiting_list_burden_pct,estates_burden_z,estates_burden_pct,resource_capacity_strain_z,resource_capacity_strain_pct,components_available,rvpi_z,rvpi_percentile,rvpi_rank,cluster
RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,1.0,,,MENTAL HEALTH AND LEARNING DISABILITY,29219406.0,103631.0,mental_health,eric_trust_type,False,False,True,False,False,True,,,,,281.9562293136224,,1,False,full_provider_sensitivity,,,,,,,,,-0.5344404425366814,33.170731707317074,,,1,,,,
REF,ROYAL CORNWALL HOSPITALS NHS TRUST,673.4222222222222,671.0444444444445,19564.0,15572.0,3870.0,83724.0,22064.0,ACUTE - LARGE,55208025.0,115328.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9964691129883845,0.20404825189122877,5.746766103484688,0.26353255936171227,478.704434309101,29.05161034846885,6,True,full_provider_sensitivity,0.82817581524256,97.98657718120806,-0.17132829140732175,36.17021276595745,0.07714941376741405,61.53846153846154,-0.46440859533075474,20.666666666666668,-0.19020684139374375,55.60975609756098,0.03458587156201974,80.0,6,0.018994562073362257,33.84615384615385,87,1
REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1533.6333333333334,1477.4222222222222,27225.0,19069.0,8146.0,121300.0,45870.0,ACUTE - TEACHING,59304977.0,297359.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9633477508023792,0.29957759412304863,5.311569475537395,0.3781533388293487,199.43898452712043,17.75196157273577,6,True,full_provider_sensitivity,0.5525909937112149,77.85234899328859,0.7177264697525856,77.30496453900709,-0.0680178913753218,49.23076923076923,0.5737116309454474,73.33333333333333,-0.6788138477725953,20.975609756097562,-0.17201092087773034,26.153846153846157,6,0.15419773906393341,57.692307692307686,56,1
REN,CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,95.0,86.3,,,,1454.0,52.0,ACUTE - SPECIALIST,46112749.0,40101.0,specialist,eric_trust_type,False,True,False,False,False,True,0.9084210526315789,,,0.03576341127922971,1149.9151891474028,,3,False,full_provider_sensitivity,0.09557584355830606,38.25503355704698,,,,,-2.527313425016436,6.0,0.9841535308859825,87.8048780487805,,,3,,,,
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,22.355555555555554,14.055555555555555,1589.0,1388.0,138.0,23720.0,9466.0,ACUTE - SPECIALIST,9623400.0,32556.0,specialist,eric_trust_type,False,True,False,False,False,True,0.628727634194831,0.12649465072372557,6.172962226640159,0.39907251264755483,295.59528197567266,71.07852882703777,6,False,full_provider_sensitivity,-2.2316008096999727,3.3557046979865772,-0.8930897602107668,17.73049645390071,0.2193144460485333,70.76923076923077,0.7631765565770089,88.0,-0.5105773520747195,35.12195121951219,0.802983786057013,99.23076923076923,6,-0.3082988555504839,12.307692307692308,115,1
RET,THE WALTON CENTRE NHS FOUNDATION TRUST,158.0,129.83333333333334,0.0,0.0,180.0,30920.0,11086.0,ACUTE - SPECIALIST,22484598.0,27240.0,specialist,eric_trust_type,False,True,False,False,False,True,0.8217299578059072,,1.139240506329114,0.35853816300129365,825.4257709251101,0.0,5,False,full_provider_sensitivity,-0.6257335567532609,14.093959731543624,,,-1.4597698345964656,6.153846153846154,0.3960570131384071,58.666666666666664,0.4164219931573229,78.53658536585367,-0.4965783825069063,3.076923076923077,5,-0.35392055351218055,11.538461538461538,116,
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",896.0,868.6444444444444,31214.0,24448.0,5886.0,137750.0,46822.0,ACUTE - TEACHING,57738651.0,155255.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.969469246031746,0.2167617094893317,6.569196428571429,0.33990562613430125,371.8955975652958,34.83705357142857,6,True,full_provider_sensitivity,0.6035246226125899,83.22147651006712,-0.05300904263693593,43.262411347517734,0.3514851652267878,76.92307692307693,0.22730215491548478,46.0,-0.3770811791141469,42.926829268292686,0.1403638507212193,90.76923076923077,6,0.14876426195416648,56.92307692307692,57,1
RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,476.74444444444447,436.44444444444446,9461.0,7618.0,3924.0,42988.0,12462.0,ACUTE - SMALL,23281530.0,72369.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9154683384995456,0.1947997040481979,8.230824807141026,0.28989485437796597,321.70584089872733,19.84501363413895,6,True,full_provider_sensitivity,0.15421247230857427,42.281879194630875,-0.2574009608255663,28.368794326241137,0.905749831760131,88.46153846153845,-0.2256453292411142,27.333333333333332,-0.46489392779064775,37.073170731707314,-0.13374266574187543,40.0,6,-0.0036200965884163883,31.538461538461537,90,1
RFR,THE ROTHERHAM NHS FOUNDATION TRUST,475.6333333333333,439.05555555555554,9778.0,6752.0,2218.0,56548.0,17376.0,ACUTE - SMALL,19042226.0,84790.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9230966897937253,0.30947023931274287,4.6632560095311515,0.3072787720166938,224.58103549946927,20.557852687644544,6,True,full_provider_sensitivity,0.21768383010415396,48.322147651006716,0.8097935048737984,78.72340425531915,-0.2842739758762134,35.38461538461539,-0.06819921348006666,30.0,-0.6348249394797352,24.390243902439025,-0.12070949410061893,44.61538461538462,6,-0.013421714659780279,30.0,92,1
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,555.1888888888889,506.5444444444444,12851.0,9533.0,2386.0,54076.0,20632.0,ACUTE - SMALL,6322998.0,102008.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9123821722336742,0.25819002412263636,4.297636440050433,0.3815370959390487,61.98531487726453,23.14707707086677,6,True,full_provider_sensitivity,0.1285341631007613,41.61073825503356,0.3325483108533698,65.95744680851064,-0.4062326589186545,26.153846153846157,0.6043583139701194,80.0,-0.9193048433319652,7.804878048780488,-0.073369487070551,59.23076923076923,6,-0.05557770023282003,24.615384615384617,99,1
RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,,,,,,MENTAL HEALTH AND LEARNING DISABILITY,2645247.0,56015.0,mental_health,eric_trust_type,False,False,True,False,False,True,,,,,47.22390431134517,,1,False,full_provider_sensitivity,,,,,,,,,-0.9451316279634822,5.365853658536586,,,1,,,,
RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,244.63333333333333,183.9777777777778,,,,10566.0,2242.0,ACUTE - SPECIALIST,,54182.0,specialist,eric_trust_type,False,True,False,False,False,True,0.7520552300495073,,,0.21219004353586976,,,2,False,full_provider_sensitivity,-1.2054590313928772,7.38255033557047,,,,,-0.9294176835106381,13.333333333333334,,,,,2,,,,
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,999.7777777777778,879.5,21625.0,15608.0,5646.0,158368.0,61212.0,ACUTE - LARGE,70368955.0,161862.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8796954878861969,0.27824277456647395,5.6472549455434535,0.3865174782784401,434.7466051327674,21.629806623694154,6,True,full_provider_sensitivity,-0.1434339408003845,22.14765100671141,0.519171528808564,70.2127659574468,0.04395575898635783,57.692307692307686,0.6494656292852345,82.66666666666667,-0.26711611655660045,51.21951219512195,-0.10111045618126141,49.23076923076923,6,0.116822067256985,49.23076923076923,67,1
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,9372.0,6694.0,2116.0,65654.0,29220.0,ACUTE - TEACHING,118998935.0,62440.0,acute_general,eric_trust_type,True,False,False,False,False,False,,0.2857447716602646,,0.4450604685167697,1905.812540038437,,3,False,full_provider_sensitivity,,,0.5889897237068089,73.04964539007092,,,1.1796894033284062,97.33333333333334,2.3066828378120974,97.07317073170731,,,3,,,,
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,485.8444444444444,448.03333333333336,9239.0,7228.0,2285.0,58260.0,19804.0,ACUTE - SMALL,111299238.0,64494.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9221744499839915,0.21766424937763829,4.703151443077346,0.3399244764847236,1725.7301144292492,19.01637469697663,6,True,full_provider_sensitivity,0.21001037476897494,46.97986577181208,-0.0446094518296581,44.680851063829785,-0.27096616923552524,36.15384615384615,0.22747288251074935,46.666666666666664,1.9916079334619892,94.6341463414634,-0.1488930611131079,34.61538461538461,6,0.3274370847605704,74.61538461538461,34,1
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1067.588888888889,952.8777777777776,17967.0,12844.0,3475.0,116870.0,43326.0,ACUTE - TEACHING,238059284.0,243929.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8925512317475514,0.28513385651472145,3.254998282734719,0.3707196029776675,975.9367848841262,16.829511984430127,6,True,full_provider_sensitivity,-0.03646829555343226,30.87248322147651,0.5833041719577788,71.63120567375887,-0.7540225125542871,15.384615384615385,0.5063842965801827,68.66666666666667,0.6797583135470195,82.92682926829268,-0.18887650050004476,20.76923076923077,6,0.13167991224620282,51.53846153846153,64,1
RH5,SOMERSET NHS FOUNDATION TRUST,1144.0666666666666,1015.1888888888888,22545.0,16418.0,4300.0,104604.0,36186.0,ACUTE - MULTI-SERVICE,184634661.0,204563.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8873511644620554,0.27176757595919276,3.7585222306392403,0.3459332339107491,902.5809212809746,19.706019462735274,6,True,full_provider_sensitivity,-0.07973522421344653,26.845637583892618,0.4589093515888217,67.37588652482269,-0.5860634570420665,19.230769230769234,0.281894189430108,50.0,0.5514137978059824,80.97560975609757,-0.1362839615422803,39.23076923076923,6,0.0816891160045198,42.30769230769231,76,1
RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,1100.6333333333334,1041.8333333333333,19576.0,13786.0,5589.0,141450.0,52674.0,ACUTE - LARGE,168157279.0,240867.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9465762136951451,0.29577033101757255,5.077985402344105,0.3723860021208908,698.1333225389945,17.78612314122172,6,True,full_provider_sensitivity,0.41304416485354284,69.12751677852349,0.6822937397469926,75.177304964539,-0.14593386832043764,43.84615384615385,0.5214768710999529,69.33333333333334,0.19370922224659942,73.65853658536585,-0.17138632885597965,26.923076923076923,6,0.24886730012844507,66.15384615384615,45,1
RHA,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,12.133333333333333,9.488888888888887,,,,,,MENTAL HEALTH AND LEARNING DISABILITY,42812030.0,186128.0,mental_health,eric_trust_type,False,False,True,False,False,True,0.7820512820512819,,,,230.01391515516204,,2,False,full_provider_sensitivity,-0.95587821430176,9.395973154362416,,,,,,,-0.625319492004378,26.34146341463415,,,2,,,,
RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1228.9333333333334,1045.7555555555557,13305.0,9644.0,5516.0,119366.0,43564.0,ACUTE - TEACHING,164863046.0,192190.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8509457162489603,0.2751597143930853,4.488445264185743,0.3649615468391334,857.8128206462355,10.826461972442226,6,True,full_provider_sensitivity,-0.3826451375265406,16.10738255033557,0.49047867630841685,68.08510638297872,-0.34258510050850116,32.30769230769231,0.4542335908424516,63.33333333333333,0.4730868595847172,79.02439024390245,-0.2986330869167445,6.923076923076923,6,0.06565596696396657,38.46153846153847,81,1
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1517.8,1374.9,19423.0,14728.0,6527.0,,,ACUTE - TEACHING,179920788.0,328495.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9058505731980498,0.24172372959892907,4.300303070233232,,547.7124096257173,12.79681117406773,5,True,full_provider_sensitivity,0.07418828371215902,35.57046979865772,0.17930285555191974,56.73758865248227,-0.4053431586500631,26.923076923076923,,,-0.06946945600632583,63.41463414634146,-0.26260826586953967,8.461538461538462,5,-0.09678594825236997,20.76923076923077,104,
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,1134.2666666666669,1070.9888888888888,18623.0,14265.0,5845.0,106874.0,41212.0,ACUTE - LARGE,8384928.0,166884.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9442126092237763,0.23401170595500187,5.153109204184788,0.38561296479967067,50.24404975911411,16.418537674855997,6,True,full_provider_sensitivity,0.39337789893262914,67.78523489932886,0.10753002451773457,52.4822695035461,-0.12087503476116282,46.15384615384615,0.6412734520760828,82.0,-0.9398475363323295,6.341463414634147,-0.1963905370704113,17.692307692307693,6,-0.019155288772909538,28.46153846153846,94,1
RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,612.4111111111112,611.2,18612.0,14319.0,2630.0,69352.0,11246.0,ACUTE - LARGE,161072820.0,115858.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9980223887366874,0.23065764023210833,4.294500789230183,0.1621582650824778,1390.2606639161731,30.3913493114647,6,True,full_provider_sensitivity,0.8410997770494777,98.65771812080537,0.07631502784220537,51.06382978723404,-0.4072786090713278,25.384615384615383,-1.382555425290707,10.666666666666668,1.4046655670693073,92.19512195121952,0.059080949059996515,84.61538461538461,6,0.09855454777649199,43.84615384615385,74,1
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1216.9444444444443,1032.8111111111111,17742.0,13198.0,2372.0,211576.0,66740.0,ACUTE - TEACHING,531861351.0,471597.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8486920794339193,0.2561154323075189,1.949144031043141,0.31544220516504706,1127.7878167163913,14.579137183291488,6,True,full_provider_sensitivity,-0.40139642245201257,15.436241610738255,0.31324088459455884,63.829787234042556,-1.1896126124164779,8.461538461538462,0.0057369881975007616,35.333333333333336,0.945439149243044,87.3170731707317,-0.23002116127046954,11.538461538461538,6,-0.09276886235064274,21.53846153846154,103,1
RJ2,THE LEWISHAM AND GREENWICH NHS TRUST,984.9,928.6,35406.0,26851.0,4536.0,110634.0,38836.0,ACUTE - LARGE,65763529.0,152269.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9428368362270282,0.24162571315596226,4.605543710021322,0.351031328524685,431.8904635874669,35.94882729211088,6,True,full_provider_sensitivity,0.3819308408784571,66.44295302013423,0.17839065430300782,56.02836879432624,-0.30352490397496484,34.61538461538461,0.3280676246377351,53.333333333333336,-0.2721132645078884,50.73170731707317,0.16069093248902142,92.3076923076923,6,0.07890698063756137,41.53846153846154,77,1
RJ6,CROYDON HEALTH SERVICES NHS TRUST,433.8555555555556,426.5111111111111,18627.0,14786.0,1294.0,64682.0,18744.0,ACUTE - MEDIUM,184128797.0,89054.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9830716828437523,0.20620604498845763,2.9825594796015054,0.28978695773167185,2067.6083836773196,42.93364406996696,6,True,full_provider_sensitivity,0.7167030933583394,89.93288590604027,-0.15124654289036923,36.87943262411347,-0.844899151589162,13.076923076923078,-0.22662254900340806,26.666666666666668,2.589763264934938,98.04878048780488,0.28839762238043337,98.46153846153847,6,0.3953492895317952,82.3076923076923,24,1
RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,826.0,813.6111111111111,13294.0,10397.0,2421.0,133994.0,49070.0,ACUTE - TEACHING,105855000.0,142464.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9850013451708367,0.21791785768015648,2.930992736077482,0.36621042733256715,743.0298180592991,16.09443099273608,6,True,full_provider_sensitivity,0.7327587629602978,91.2751677852349,-0.042249217125264006,45.39007092198582,-0.8621001240040396,12.307692307692308,0.4655446995825683,64.66666666666666,0.2722608020793475,75.1219512195122,-0.2023163319568918,16.153846153846153,6,0.06064976525600305,37.69230769230769,82,1
RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,57.333333333333336,56.31111111111111,0.0,0.0,102.0,1298.0,28.0,MENTAL HEALTH AND LEARNING DISABILITY,4955934.0,61342.0,mental_health,eric_trust_type,False,False,True,False,False,True,0.9821705426356588,,1.7790697674418603,0.02157164869029276,80.79185549867954,0.0,5,False,full_provider_sensitivity,0.7092051963205448,89.26174496644296,,,-1.2463438022641238,7.6923076923076925,-2.6558481973196133,4.0,-0.8864006386745482,8.780487804878048,-0.4965783825069063,3.076923076923077,5,-0.9151931648889293,4.615384615384616,125,
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,443.9333333333333,404.25555555555553,9084.0,7276.0,2478.0,59410.0,18494.0,ACUTE - TEACHING,56389944.0,86200.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9106222155478801,0.199031263760458,5.581919207088152,0.3112943948830163,654.1756844547564,20.462531911698456,6,True,full_provider_sensitivity,0.11389052174224261,40.939597315436245,-0.21801946586888735,31.914893617021278,0.022161901975555332,56.92307692307692,-0.031829723253352045,33.33333333333333,0.11680028142132995,71.70731707317073,-0.12245228867363454,43.07692307692308,6,-0.01990812877612434,27.692307692307693,95,1
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1354.5,1261.611111111111,25668.0,17056.0,6014.0,130802.0,46136.0,ACUTE - TEACHING,51217602.0,214872.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9314220089413887,0.33551503817983486,4.440014765596161,0.35271631932233455,238.36331397296996,18.95016611295681,6,True,full_provider_sensitivity,0.2869542779382633,53.02013422818792,1.0521824075425692,86.52482269503547,-0.3587399245937193,30.76923076923077,0.34332858374352426,54.0,-0.6107112589966174,27.31707317073171,-0.150103583790578,33.07692307692307,6,0.09381841697390701,43.07692307692308,75,1
RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,604.7,477.6222222222222,17930.0,12950.0,6237.0,79032.0,30374.0,ACUTE - MEDIUM,66225536.0,166976.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.7898498796464729,0.27774679308421635,10.314205391103025,0.3843253365725276,396.61709467228826,29.651066644617163,6,True,full_provider_sensitivity,-0.8909903297275691,10.06711409395973,0.5145556203562874,68.79432624113475,1.60069718552752,96.15384615384616,0.6296114051703661,80.66666666666666,-0.3338280781520299,45.85365853658537,0.045546012930132315,82.3076923076923,6,0.2609319693507845,69.23076923076923,41,1
RJN,EAST CHESHIRE NHS TRUST,307.0,281.5444444444444,4503.0,2288.0,1016.0,32538.0,12992.0,ACUTE - SMALL,16982682.0,48841.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9170828809265291,0.4918942926937597,3.3094462540716614,0.39928698752228164,347.7136422268176,14.667752442996743,6,True,full_provider_sensitivity,0.167646200791609,42.95302013422819,2.5075438443968094,100.0,-0.7358604571478511,17.692307692307693,0.7651190551930196,88.66666666666667,-0.4193902897311069,40.487804878048784,-0.2284009668042806,12.307692307692308,6,0.3427762311163665,76.15384615384615,32,1
RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,519.7111111111111,516.2777777777778,8089.0,4933.0,3122.0,61206.0,21906.0,ACUTE - SMALL,51887323.0,73724.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9933937657673068,0.3901594758313759,6.007183478000599,0.3579060876384668,703.8050431338506,15.564416128618463,6,True,full_provider_sensitivity,0.8025875254159501,95.9731543624161,1.5607371230886595,97.87234042553192,0.16401609894632513,68.46153846153847,0.3903323075332888,57.99999999999999,0.20363254940014952,74.14634146341463,-0.21200684296704359,14.615384615384617,6,0.4848831269028883,90.76923076923077,13,1
RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1357.0,1232.0111111111112,26633.0,19212.0,3944.0,167836.0,56416.0,ACUTE - TEACHING,71285531.0,272955.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9078932285269795,0.2786392820936432,2.9064112011790715,0.33613765819013797,261.1622098880768,19.62638172439204,6,True,full_provider_sensitivity,0.09118410656243373,36.91275167785235,0.5228616715084907,70.92198581560284,-0.8702997168968101,10.76923076923077,0.19317567494419197,43.333333333333336,-0.5708219698256153,29.756097560975608,-0.1377400157635586,38.46153846153847,6,-0.1286067082451446,18.461538461538463,107,1
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,712.8333333333334,668.7444444444444,17567.0,13624.0,4067.0,66272.0,24102.0,ACUTE - MEDIUM,,134140.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9381497934689423,0.2244549439289577,5.705400981996727,0.36368300338000964,,24.643909282207154,5,True,full_provider_sensitivity,0.3429325099902836,61.74496644295302,0.01858892451614079,47.5177304964539,0.06335136748743107,58.46153846153847,0.44265382466694514,62.66666666666667,,,-0.046002199837027344,64.61538461538461,5,0.16430488536475465,58.46153846153847,55,
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1077.3444444444444,979.3777777777776,17576.0,11773.0,5076.0,91414.0,31460.0,ACUTE - TEACHING,84025667.0,180454.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9090665319045801,0.3301661356395085,4.711585070285992,0.3441485986829151,465.6348266040099,16.314188178752282,6,True,full_provider_sensitivity,0.10094652515205327,39.59731543624161,1.0024022336257694,85.1063829787234,-0.26815298812189337,37.69230769230769,0.265730750870849,48.0,-0.21307362244494762,54.146341463414636,-0.1982984079799948,16.923076923076923,6,0.11492574851697268,48.46153846153846,68,1
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1075.388888888889,1060.388888888889,22376.0,17081.0,1381.0,142098.0,57950.0,ACUTE - TEACHING,24777000.0,174807.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9860515575760707,0.23663746871648195,1.2841865991630934,0.40781714028346633,141.7391752046543,20.807356511856174,6,True,full_provider_sensitivity,0.7414970085868227,92.61744966442953,0.13196698629546016,54.60992907801418,-1.411420577418338,6.923076923076923,0.8423766358493433,90.66666666666666,-0.7797662968624856,14.634146341463413,-0.1161476983486771,45.38461538461539,6,-0.09858232364964574,20.0,105,1
RKE,WHITTINGTON HEALTH NHS TRUST,268.2111111111111,249.13333333333333,9319.0,6943.0,1454.0,43640.0,12476.0,ACUTE - MULTI-SERVICE,184621795.0,84800.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9288702928870293,0.25496297886039276,5.42110277973404,0.285884509624198,2177.1438089622643,34.74501843489789,6,True,full_provider_sensitivity,0.26572283795429896,52.348993288590606,0.30251544463815,63.12056737588653,-0.031481177686602066,52.307692307692314,-0.2619670156104056,26.0,2.781408082733536,98.53658536585365,0.13868112903876947,90.0,6,0.532479883511291,93.84615384615384,9,1
RKL,WEST LONDON NHS TRUST,69.41111111111111,53.91111111111111,,,,,,MENTAL HEALTH AND LEARNING DISABILITY,45557022.0,125754.0,mental_health,eric_trust_type,False,False,True,False,False,True,0.776692812550024,,,,362.27095758385417,,2,False,full_provider_sensitivity,-1.0004631215556437,8.053691275167784,,,,,,,-0.39392059312858274,42.4390243902439,,,2,,,,
RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,132.37777777777777,104.67777777777778,0.0,0.0,29.0,47866.0,22800.0,ACUTE - SPECIALIST,15460671.0,37987.0,specialist,eric_trust_type,False,True,False,False,False,True,0.7907503777068995,,0.21907000167869736,0.47632975389629384,406.9989996577777,0.0,5,False,full_provider_sensitivity,-0.883497775650888,10.738255033557047,,,-1.7667085006012717,3.076923076923077,1.4628952737164387,98.66666666666667,-0.31566374196425645,47.3170731707317,-0.4965783825069063,3.076923076923077,5,-0.3999106254013768,10.0,118,
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,822.0777777777778,778.6,21322.0,17001.0,7107.0,144886.0,57064.0,ACUTE - LARGE,65422316.0,191871.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9471123305445551,0.20265453522183663,8.645167394271967,0.3938544786935936,340.9703185994757,25.936718612729262,6,True,full_provider_sensitivity,0.41750490126392614,70.46979865771812,-0.18429907516530186,34.751773049645394,1.0439609136413823,90.76923076923077,0.7159168309481786,86.66666666666667,-0.4311885095723782,39.02439024390244,-0.02236515887911312,69.23076923076923,6,0.25658831703944895,67.6923076923077,43,1
RLQ,WYE VALLEY NHS TRUST,298.24444444444447,283.43333333333334,7425.0,4728.0,1567.0,52062.0,18084.0,ACUTE - MULTI-SERVICE,5080077.0,66641.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9503390209373369,0.36323232323232324,5.254079427762461,0.34735507663939147,76.23050374394141,24.895685865434764,6,True,full_provider_sensitivity,0.44435243522215806,71.81208053691275,1.3101364943878682,93.61702127659575,-0.08719468359308002,47.69230769230769,0.2947718168729066,51.33333333333333,-0.8943812479037365,8.292682926829269,-0.04139885016318853,66.15384615384615,6,0.17104766080382125,59.23076923076923,54,1
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,404.1111111111111,397.4666666666666,9245.0,8409.0,1265.0,38236.0,12696.0,ACUTE - SMALL,17508316.0,60232.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9835578773714598,0.09042725797728501,3.1303271927412704,0.3320431007427555,290.68129897728784,22.877371459994503,6,True,full_provider_sensitivity,0.7207484533104852,90.60402684563759,-1.2287550803595582,15.602836879432624,-0.7956086945266077,13.846153846153847,0.1560912743362047,40.666666666666664,-0.5191749302001619,34.63414634146341,-0.07830064158828062,57.692307692307686,6,-0.2908332698379864,13.076923076923078,114,1
RLY,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,0.0,0.0,,,,,,MENTAL HEALTH AND LEARNING DISABILITY,3821493.0,23187.0,mental_health,eric_trust_type,False,False,True,False,False,True,,,,,164.81187734506403,,1,False,full_provider_sensitivity,,,,,,,,,-0.739397952225877,17.560975609756095,,,1,,,,
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,915.5888888888888,902.6,21363.0,17726.0,3831.0,134254.0,48770.0,ACUTE - TEACHING,5050624.0,138235.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9858136232904142,0.17024762439732244,4.184192323095033,0.36326664382439255,36.53650667341845,23.33252430129971,6,True,full_provider_sensitivity,0.7395172869413004,91.94630872483222,-0.4858977011989903,22.69503546099291,-0.4440738913298286,22.30769230769231,0.43888285680145867,62.0,-0.9638304586635367,4.390243902439024,-0.06997886814648674,60.76923076923077,6,-0.13089679593268055,17.692307692307693,108,1
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,1532.7444444444443,1430.4333333333334,36311.0,26728.0,10772.0,258442.0,105884.0,ACUTE - TEACHING,120761671.0,303182.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9332497263441758,0.2639145162622897,7.027916518662965,0.40970120955572237,398.31411825240286,23.69018536104446,6,True,full_provider_sensitivity,0.30216171932995933,54.36241610738255,0.3858239523796235,66.66666666666666,0.504499124933953,80.76923076923077,0.8594406483985402,92.0,-0.33085894032319557,46.34146341463415,-0.0634395827943123,62.30769230769231,6,0.27627115365409466,71.53846153846153,38,1
